timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1437875640,0,0,0,1,0,1,1,0,1,1,1,1,0
1438385640,0,0,0,1,0,1,1,0,1,1,1,1,0
1438895640,0,0,0,1,0,1,1,0,1,1,1,1,0
1439405640,0,0,0,1,0,1,1,0,1,1,1,1,0
1439916641,0,0,0,1,0,1,1,0,1,1,1,1,0
1440425640,0,0,0,1,0,1,1,0,1,1,1,1,0
1440935640,0,0,0,1,0,1,1,0,1,1,1,1,0
1441444640,0,0,0,1,0,1,1,0,1,1,1,1,0
1441954640,0,0,0,1,0,1,1,0,1,1,1,1,0
1442464642,0,0,0,1,0,1,1,0,1,1,1,1,0
1442974654,0,0,0,1,0,1,1,0,1,1,1,1,0
1443484641,0,0,0,1,0,1,1,0,1,1,1,1,0
1443984659,0,0,0,1,0,1,1,0,1,1,1,1,0
1444495640,0,0,0,1,0,1,1,0,1,1,1,1,0
1445004640,0,0,0,1,0,1,1,0,1,1,1,1,0
1445514640,0,0,0,1,0,1,1,0,1,1,1,1,0
1446023659,0,0,0,1,0,1,1,0,1,1,1,1,0
1446533673,0,0,0,1,0,1,1,0,1,1,1,1,0
1447043641,0,0,0,1,0,1,1,0,1,1,1,1,0
1447553640,0,0,0,1,0,1,1,0,1,1,1,1,0
1448063640,0,0,0,1,0,1,1,0,1,1,1,1,0
1448573640,0,0,0,1,0,1,1,0,1,1,1,1,0
1449073699,0,0,0,1,0,1,1,0,1,1,1,1,0
1449583641,0,0,0,1,0,1,1,0,1,1,1,1,0
1450093655,0,0,0,1,0,1,1,0,1,1,1,1,0
1450602641,0,0,0,1,0,1,1,0,1,1,1,1,0
1451112640,0,0,0,1,0,1,1,0,1,1,1,1,0
1451622640,0,0,0,1,0,1,1,0,1,1,1,1,0
1452132640,0,0,0,1,0,1,1,0,1,1,1,1,0
1452642640,0,0,0,1,0,1,1,0,1,1,1,1,0
1453152642,0,0,0,1,0,1,1,0,1,1,1,1,0
1453662661,0,0,0,1,0,1,1,0,1,1,1,1,0
1454172660,0,0,0,1,0,1,1,0,1,1,1,1,0
1454681661,0,0,0,1,0,1,1,0,1,1,1,1,0
1455191640,0,0,0,1,0,1,1,0,1,1,1,1,0
1455691661,0,0,0,1,0,1,1,0,1,1,1,1,0
1456201639,0,0,0,1,0,1,1,0,1,1,1,1,0
1456711686,0,0,0,1,0,1,1,0,1,1,1,1,0
1457221656,0,0,0,1,0,1,1,0,1,1,1,1,0
1457731653,0,0,0,1,0,1,1,0,1,1,1,1,0
1458241640,0,0,0,1,0,1,1,0,1,1,1,1,0
1458750694,0,0,0,1,0,1,1,0,1,1,1,1,0
1459260660,0,0,0,1,0,1,1,0,1,1,1,1,0
1459770640,0,0,0,1,0,1,1,0,1,1,1,1,0
1460280641,0,0,0,1,0,1,1,0,1,1,1,1,0
1460791641,0,0,0,1,0,1,1,0,1,1,1,1,0
1461301838,0,0,0,1,0,1,1,0,1,1,1,1,0
1461811640,0,0,0,1,0,1,1,0,1,1,1,1,0
1462321640,0,0,0,1,0,1,1,0,1,1,1,1,0
1462831641,0,0,0,1,0,1,1,0,1,1,1,1,0
1463341640,0,0,0,1,0,1,1,0,1,1,1,1,0
1463851640,0,0,0,1,0,1,1,0,1,1,1,1,0
1464361640,0,0,0,1,0,1,1,0,1,1,1,1,0
1464871639,0,0,0,1,0,1,1,0,1,1,1,1,0
1465381641,0,0,0,1,0,1,1,0,1,1,1,1,0
1465891640,0,0,0,1,0,1,1,0,1,1,1,1,0
1466401640,0,0,0,1,0,1,1,0,1,1,1,1,0
1466912984,0,0,0,1,0,1,1,0,1,1,1,1,0
1467422839,0,0,0,1,0,1,1,0,1,1,1,1,0
1467932780,0,0,0,1,0,1,1,0,1,1,1,1,0
1468442823,0,0,0,1,0,1,1,0,1,1,1,1,0
1468952810,0,0,0,1,0,1,1,0,1,1,1,1,0
1469462742,0,0,0,1,0,1,1,0,1,1,1,1,0
1469971660,0,0,0,1,0,1,1,0,1,1,1,1,0
1470481639,0,0,0,1,0,1,1,0,1,1,1,1,0
1470991640,0,0,0,1,0,1,1,0,1,1,1,1,0
1471501641,0,0,0,1,0,1,1,0,1,1,1,1,0
1472011662,0,0,0,1,0,1,1,0,1,1,1,1,0
1472521659,0,0,0,1,0,1,1,0,1,1,1,1,0
1473031639,0,0,0,1,0,1,1,0,1,1,1,1,0
1473541641,0,0,0,1,0,1,1,0,1,1,1,1,0
1474051641,0,0,0,1,0,1,1,0,1,1,1,1,0
1474561663,0,0,0,1,0,1,1,0,1,1,1,1,0
1475070640,0,0,0,1,0,1,1,0,1,1,1,1,0
1475582258,0,0,0,1,0,1,1,0,1,1,1,1,0
1476092185,0,0,0,1,0,1,1,0,1,1,1,1,0
1476602011,0,0,0,1,0,1,1,0,1,1,1,1,0
1477111999,0,0,0,1,0,1,1,0,1,1,1,1,0
1477621690,0,0,0,1,0,1,1,0,1,1,1,1,0
1478131764,0,0,0,1,0,1,1,0,1,1,1,1,0
1478641640,0,0,0,1,0,1,1,0,1,1,1,1,0
1479150725,0,0,0,1,0,1,1,0,1,1,1,1,0
1479661642,0,0,0,1,0,1,1,0,1,1,1,1,0
1480171640,0,0,0,1,0,1,1,0,1,1,1,1,0
1480681643,0,0,0,1,0,1,1,0,1,1,1,1,0
1481190739,0,0,0,1,0,1,1,0,1,1,1,1,0
1481701180,0,0,0,1,0,1,1,0,1,1,1,1,0
1482210640,0,0,0,1,0,1,1,0,1,1,1,1,0
1482721640,0,0,0,1,0,1,1,0,1,1,1,1,0
1483230659,0,0,0,1,0,1,1,0,1,1,1,1,0
1483740972,0,0,0,1,0,1,1,0,1,1,1,1,0
1484250945,0,0,0,1,0,1,1,0,1,1,1,1,0
1484761729,0,0,0,1,0,1,1,0,1,1,1,1,0
1485270767,0,0,0,1,0,1,1,0,1,1,1,1,0
1485780711,0,0,0,1,0,1,1,0,1,1,1,1,0
1486289875,0,0,0,1,0,1,1,0,1,1,1,1,0
1486799657,0,0,0,1,0,1,1,0,1,1,1,1,0
1487309640,0,0,0,1,0,1,1,0,1,1,1,1,0
1487819640,0,0,0,1,0,1,1,0,1,1,1,1,0
1488329654,0,0,0,1,0,1,1,0,1,1,1,1,0
1488839640,0,0,0,1,0,1,1,0,1,1,1,1,0
1489349640,0,0,0,1,0,1,1,0,1,1,1,1,0
1489859641,0,0,0,1,0,1,1,0,1,1,1,1,0
1490369640,0,0,0,1,0,1,1,0,1,1,1,1,0
1490879662,0,0,0,1,0,1,1,0,1,1,1,1,0
1491390640,0,0,0,1,0,1,1,0,1,1,1,1,0
1491900639,0,0,0,1,0,1,1,0,1,1,1,1,0
1492410640,0,0,0,1,0,1,1,0,1,1,1,1,0
1492920659,0,0,0,1,0,1,1,0,1,1,1,1,0
1493430653,0,0,0,1,0,1,1,0,1,1,1,1,0
1493940105,0,0,0,1,0,1,1,0,1,1,1,1,0
1494450010,0,0,0,1,0,1,1,0,1,1,1,1,0
1494959710,0,0,0,1,0,1,1,0,1,1,1,1,0
1495469640,0,0,0,1,0,1,1,0,1,1,1,1,0
1495979641,0,0,0,1,0,1,1,0,1,1,1,1,0
1496489641,0,0,0,1,0,1,1,0,1,1,1,1,0
1496999640,0,0,0,1,0,1,1,0,1,1,1,1,0
1497509640,0,0,0,1,0,1,1,0,1,1,1,1,0
1498019640,0,0,0,1,0,1,1,0,1,1,1,1,0
1498528883,0,0,0,1,0,1,1,0,1,1,1,1,0
1499038675,0,0,0,1,0,1,1,0,1,1,1,1,0
1499548640,0,0,0,1,0,1,1,0,1,1,1,1,0
1500058642,0,0,0,1,0,1,1,0,1,1,1,1,0
1500568662,0,0,0,1,0,1,1,0,1,1,1,1,0
1501078917,0,0,0,1,0,1,1,0,1,1,1,1,0
1501588951,0,0,0,1,0,1,1,0,1,1,1,1,0
1502098879,0,0,0,1,0,1,1,0,1,1,1,1,0
1502599639,0,0,0,1,0,1,1,0,1,1,1,1,0
1503108767,0,0,0,1,0,1,1,0,1,1,1,1,0
1503617641,0,0,0,1,0,1,1,0,1,1,1,1,0
1504127640,0,0,0,1,0,1,1,0,1,1,1,1,0
1504637641,0,0,0,1,0,1,1,0,1,1,1,1,0
1505147640,0,0,0,1,0,1,1,0,1,1,1,1,0
1505657663,0,0,0,1,0,1,1,0,1,1,1,1,0
1506167641,0,0,0,1,0,1,1,0,1,1,1,1,0
1506677641,0,0,0,1,0,1,1,0,1,1,1,1,0
1507188641,0,0,0,1,0,1,1,0,1,1,1,1,0
1507697640,0,0,0,1,0,1,1,0,1,1,1,1,0
1508207639,0,0,0,1,0,1,1,0,1,1,1,1,0
1508716641,0,0,0,1,0,1,1,0,1,1,1,1,0
1509226639,0,0,0,1,0,1,1,0,1,1,1,1,0
1509736639,0,0,0,1,0,1,1,0,1,1,1,1,0
1510246639,0,0,0,1,0,1,1,0,1,1,1,1,0
1510756640,0,0,0,1,0,1,1,0,1,1,1,1,0
1511256663,0,0,0,1,0,1,1,0,1,1,1,1,0
1511766640,0,0,0,1,0,1,1,0,1,1,1,1,0
1512276641,0,0,0,1,0,1,1,0,1,1,1,1,0
1512786640,0,0,0,1,0,1,1,0,1,1,1,1,0
1513296641,0,0,0,1,0,1,1,0,1,1,1,1,0
