timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
157391432,0.017348655,0.01530999,-0.004214701,4997,0,-0.09901701,0.22409004,-9.877646,4997,0,2,1
157396429,0.014113737,0.011638532,-0.005185503,4997,0,-0.028061666,0.3053351,-9.779086,4997,0,2,1
157401425,0.015880845,0.013415233,-0.0055154134,4996,0,-0.14585967,0.15775594,-9.716516,4996,0,2,1
157406422,0.013511359,0.012375421,-0.006536985,4997,0,-0.49481422,0.18864286,-9.832736,4997,0,2,1
157411419,0.013925847,0.008659875,-0.0069405865,4997,0,-0.5327111,0.19193047,-9.615319,4997,0,2,1
157416415,0.011887657,0.009521704,-0.0048225285,4996,0,-0.6732346,0.14225645,-9.851753,4996,0,2,1
157421412,0.008773057,0.0042266846,-0.0046979235,4997,0,-0.9331292,0.13685796,-9.847544,4997,0,2,1
157426409,0.009286528,0.002261014,-0.004645535,4997,0,-0.9973193,-0.069760144,-9.74183,4997,0,2,1
157431407,0.011242931,0.0042915745,-0.0020032164,4998,0,-1.0982033,-0.08509144,-9.798499,4998,0,2,1
157436402,0.011845322,0.0011329461,-0.003405165,4995,0,-1.1562603,-0.032225307,-9.707585,4995,0,2,1
157441400,0.012219366,0.0014998063,-4.0148156e-05,4998,0,-1.2577517,-0.1836053,-9.663889,4998,0,2,1
157446395,0.013469076,0.0045724013,-0.00022114751,4995,0,-1.3708725,-0.045885526,-9.7573395,4995,0,2,1
157451392,0.014419131,0.002736065,-0.0014572103,4997,0,-1.3027716,-0.005368462,-9.665812,4997,0,2,1
157456388,0.013520362,0.0069752433,-0.000911807,4996,0,-1.2978731,0.09490187,-9.8478155,4996,0,2,1
157461385,0.011144134,0.005244624,0.00022550841,4997,0,-1.2914176,0.23206422,-10.053794,4997,0,2,1
157466382,0.010604546,0.0021471903,-0.00084809744,4997,0,-1.2178228,0.17461635,-10.062459,4997,0,2,1
157471378,0.008913035,0.004829582,0.0007384551,4996,0,-0.9891132,0.34451705,-10.38126,4996,0,2,1
157476375,0.0071608527,0.0018935392,-0.0015224887,4997,0,-0.8627386,0.4438219,-10.320339,4997,0,2,1
157481372,0.0048343246,-0.0010302832,-0.0033637297,4997,0,-0.72503847,0.36455792,-10.300076,4997,0,2,1
157486368,0.00569931,0.00042957964,-0.0023297707,4996,0,-0.53412455,0.37396184,-10.320397,4996,0,2,1
157491365,0.0027117664,-0.004474313,-0.0032518338,4997,0,-0.24870448,0.4019903,-10.285103,4997,0,2,1
157496361,0.002634324,-0.004432329,-0.004129357,4996,0,-0.13641484,0.26025376,-10.035422,4996,0,2,1
157501358,0.0014406873,-0.0049552037,-0.0042836713,4997,0,-0.014870486,0.26536256,-9.865595,4997,0,2,1
157506355,0.0013098104,-0.008142497,-0.005184132,4997,0,0.05683434,0.1561267,-9.593594,4997,0,2,1
157511351,0.0043363897,-0.006033933,-0.0043316726,4996,0,0.09452877,0.097429626,-9.333642,4996,0,2,1
157516348,0.0071330396,-0.006391335,-0.004845168,4997,0,-0.016000645,0.2545623,-9.070169,4997,0,2,1
157521345,0.008645575,-0.006962584,-0.005333353,4997,0,-0.06153569,0.11618919,-9.060284,4997,0,2,1
157526341,0.009348767,-0.0027738733,-0.0049883127,4996,0,-0.14664444,0.086741015,-9.087491,4996,0,2,1
157531338,0.008254142,-0.0058324845,-0.005215306,4997,0,-0.36816418,0.13527353,-9.154328,4997,0,2,1
157536335,0.008129917,-0.005435489,-0.003934783,4997,0,-0.5081716,-0.04377804,-9.362862,4997,0,2,1
157541331,0.00684296,-0.0034056057,-0.004629075,4996,0,-0.55401754,-0.052796066,-9.569107,4996,0,2,1
157546328,0.0057650446,-0.007438866,-0.0051065315,4997,0,-0.74205434,-0.11967512,-9.74826,4997,0,2,1
157551325,0.0042801504,-0.0057750284,-0.002388405,4997,0,-0.77029383,-0.23306678,-9.998335,4997,0,2,1
157556321,0.002406013,-0.0066148685,-0.0015745476,4996,0,-0.83707315,-0.133169,-10.138305,4996,0,2,1
157561320,0.001635533,-0.008675494,-0.0013884275,4999,0,-0.86247355,-0.16145495,-10.216903,4999,0,2,1
157566314,-0.00088938134,-0.008098502,0.00067117653,4994,0,-0.7985325,-0.28635973,-10.214682,4994,0,2,1
157571312,-0.0018585204,-0.0076789726,0.0014224893,4998,0,-0.8093618,-0.15266582,-10.067324,4998,0,2,1
157576308,-0.0021273808,-0.008347453,0.0012140997,4996,0,-0.7723329,-0.23168936,-9.941274,4996,0,2,1
157581304,-0.0024986074,-0.004071345,0.001893571,4996,0,-0.66058487,-0.16096996,-9.934006,4996,0,2,1
157586301,-0.0054185065,-0.0043850057,0.0015910218,4997,0,-0.61676776,0.044802915,-9.93187,4997,0,2,1
157591298,-0.0065509626,-0.0019603448,0.0015677989,4997,0,-0.5347333,0.077244885,-9.931003,4997,0,2,1
157596294,-0.008900999,0.00036725865,0.0021370577,4996,0,-0.43897668,0.20851272,-10.051188,4996,0,2,1
157601291,-0.011991808,-0.003105671,0.0020073762,4997,0,-0.3178746,0.26967898,-10.014587,4997,0,2,1
157606288,-0.015845945,-0.0012340577,0.0005158995,4997,0,-0.18118955,0.23086914,-9.891176,4997,0,2,1
157611284,-0.021808354,-0.0014380196,-0.00030687498,4996,0,-0.11575658,0.34803823,-9.88991,4996,0,2,1
157616281,-0.02425713,-0.0039494196,0.0009041532,4997,0,0.0265768,0.24326332,-9.812506,4997,0,2,1
157621277,-0.024926953,-0.00045119456,3.517344e-05,4996,0,0.16280615,0.19868931,-9.691554,4996,0,2,1
157626274,-0.02587482,-0.0022023977,-0.00069667713,4997,0,0.26390833,0.2395389,-9.571336,4997,0,2,1
157631271,-0.024417797,-0.0032632947,-0.001352719,4997,0,0.38155445,0.10587303,-9.568637,4997,0,2,1
157636267,-0.02355506,0.0006127285,-0.0010284072,4996,0,0.39746964,0.113046736,-9.609085,4996,0,2,1
157641264,-0.019468687,-0.0034318487,-0.0028015813,4997,0,0.39394274,0.11722336,-9.486336,4997,0,2,1
157646261,-0.0154120345,-0.002208801,-0.0015909843,4997,0,0.23660122,-0.02958833,-9.491312,4997,0,2,1
157651257,-0.013914798,-0.00043307338,2.014115e-05,4996,0,-0.04769044,0.08163171,-9.495092,4996,0,2,1
157656254,-0.008631755,-0.003965782,-0.002497741,4997,0,-0.1403666,0.1452558,-9.533256,4997,0,2,1
157661251,-0.006745824,-0.0023152807,-0.0002008396,4997,0,-0.37008423,0.0966665,-9.484236,4997,0,2,1
157666247,-0.0054633897,-0.0012901133,-0.0009644362,4996,0,-0.6157306,0.3390192,-9.579296,4996,0,2,1
157671244,-0.0059600133,-0.00448807,-0.0023667251,4997,0,-0.65866214,0.40087473,-9.597067,4997,0,2,1
157676241,-0.007751465,-0.0030119433,-0.0018458347,4997,0,-0.81318235,0.40206093,-9.655469,4997,0,2,1
157681237,-0.0091607245,-0.0041353526,-0.0038328043,4996,0,-0.91978955,0.48323426,-9.882916,4996,0,2,1
157686234,-0.009250347,-0.005309464,-0.00408555,4997,0,-1.0340385,0.3588495,-9.935804,4997,0,2,1
157691230,-0.008825439,-0.0018643802,-0.0030976082,4996,0,-1.1270137,0.26932356,-10.106889,4996,0,2,1
157696227,-0.009654608,-0.004259185,-0.0028366563,4997,0,-1.1582559,0.16890359,-10.251016,4997,0,2,1
157701224,-0.008126236,-0.002823122,-0.0031031447,4997,0,-1.2198472,0.15759456,-10.226451,4997,0,2,1
157706220,-0.0063016783,-0.0009529751,-0.0030792162,4996,0,-1.1967437,0.08588404,-10.164969,4996,0,2,1
157711217,-0.005525914,-0.0039421055,-0.0038806878,4997,0,-1.151126,0.07570858,-10.225962,4997,0,2,1
157716214,-0.0035229647,-0.003449698,-0.0023713873,4997,0,-1.1303272,0.12877232,-10.230537,4997,0,2,1
157721210,-0.00392264,-0.0018677805,-0.0018326323,4996,0,-1.0481938,0.1311863,-10.172144,4996,0,2,1
157726207,-0.006038786,-0.0048686345,-0.001187022,4997,0,-1.0174636,0.059226353,-10.079777,4997,0,2,1
157731204,-0.004289392,-0.002401459,-0.00025915832,4997,0,-0.94045234,0.14983854,-10.010112,4997,0,2,1
157736200,-0.005254082,-0.004986281,-0.00018647414,4996,0,-0.7958572,0.16786578,-9.918917,4996,0,2,1
157741197,-0.005534764,-0.006696903,-0.0013521087,4997,0,-0.75232077,0.26307014,-9.847814,4997,0,2,1
157746194,-0.0057454198,-0.0060213325,-0.0011509543,4997,0,-0.5872371,0.4300409,-9.752706,4997,0,2,1
157751190,-0.0073214285,-0.009047721,-0.0020774165,4996,0,-0.46081826,0.41744274,-9.731895,4996,0,2,1
157756187,-0.006951655,-0.009605589,-0.0017921033,4997,0,-0.3356365,0.3637035,-9.636234,4997,0,2,1
157761184,-0.0045353393,-0.009546145,-0.0029329667,4997,0,-0.24530208,0.29146358,-9.525789,4997,0,2,1
157766180,-0.0039855745,-0.013281455,-0.003704762,4996,0,-0.114779375,0.23173532,-9.561439,4996,0,2,1
157771177,-0.004526639,-0.010520308,-0.0016782188,4997,0,-0.017407762,0.18360876,-9.448114,4997,0,2,1
157776173,-0.00072911603,-0.011790426,-0.0025796662,4996,0,0.013738295,0.074440435,-9.375215,4996,0,2,1
157781170,0.0033164574,-0.011457682,-0.002250568,4997,0,0.026789721,0.052140716,-9.463749,4997,0,2,1
157786167,0.00501797,-0.009112459,-0.0019638047,4997,0,0.061308682,0.06576059,-9.487356,4997,0,2,1
157791163,0.0048569846,-0.010334131,0.00010781087,4996,0,-0.024249287,0.04264337,-9.575644,4996,0,2,1
157796160,0.0032202625,-0.010379325,-0.00031908226,4997,0,-0.08894284,-0.009709301,-9.657851,4997,0,2,1
157801156,-0.001313923,-0.0068655536,0.00022479887,4996,0,-0.1777289,0.012351983,-9.643062,4996,0,2,1
157806153,-0.0030429536,-0.009011136,0.0014667617,4997,0,-0.27772316,-0.057305403,-9.770547,4997,0,2,1
157811150,-0.004931511,-0.008062304,0.0016865433,4997,0,-0.3866716,-0.121617645,-9.791581,4997,0,2,1
157816146,-0.0067207385,-0.0065781553,0.0040055546,4996,0,-0.52436024,-0.046132706,-9.886171,4996,0,2,1
157821143,-0.0076800957,-0.008485069,0.0034044052,4997,0,-0.59861267,0.024259103,-9.746949,4997,0,2,1
157826140,-0.008384321,-0.0045581395,0.0035355643,4997,0,-0.6648955,0.081399634,-9.879892,4997,0,2,1
157831136,-0.009446032,-0.0029863496,0.0027571793,4996,0,-0.77858233,0.121773325,-9.81475,4996,0,2,1
157836133,-0.0068174237,-0.005745017,0.0032023303,4997,0,-0.7455316,0.12825812,-9.884693,4997,0,2,1
157841132,-0.005878587,-0.0032946665,0.0032072903,4999,0,-0.78107125,0.17700508,-9.836742,4999,0,2,1
157846128,-0.006617653,-0.0038375168,0.0026609392,4996,0,-0.7628142,0.23944741,-9.833722,4996,0,2,1
157851123,-0.00729,-0.0010564744,0.0031843625,4995,0,-0.7442647,0.29650515,-9.791276,4995,0,2,1
157856119,-0.0070952075,0.00071201316,0.003332988,4996,0,-0.65279096,0.34569865,-9.767642,4996,0,2,1
157861116,-0.008977044,-0.0023720907,0.0019098674,4997,0,-0.5910179,0.3295712,-9.796473,4997,0,2,1
157866113,-0.008799908,0.00078396796,0.0011442942,4997,0,-0.5424669,0.34874877,-9.823403,4997,0,2,1
157871109,-0.007597831,0.0023352932,-0.00072775857,4996,0,-0.4682667,0.33677697,-9.850599,4996,0,2,1
157876106,-0.009487704,0.00068066875,0.0009910861,4997,0,-0.40834996,0.29701218,-9.932748,4997,0,2,1
157881103,-0.004745507,0.0018151212,-0.0010851523,4997,0,-0.33169958,0.32501358,-9.975297,4997,0,2,1
157886099,-0.0053009675,0.001685538,-0.0012935161,4996,0,-0.2821713,0.22524478,-9.98127,4996,0,2,1
157891096,-0.0059287013,-0.0016123048,-0.0030755831,4997,0,-0.23369424,0.21426435,-9.990046,4997,0,2,1
157896093,-0.004422786,0.00011220802,-0.0008192214,4997,0,-0.2107654,0.27722937,-9.918493,4997,0,2,1
157901089,-0.003926899,-0.0030011733,-0.0032643836,4996,0,-0.1888809,0.269139,-9.931678,4996,0,2,1
157906086,-0.0022625977,-0.004949661,-0.0038187122,4997,0,-0.1410752,0.27678782,-9.809919,4997,0,2,1
157911082,-0.0029702466,-0.0011766471,-0.002897639,4996,0,-0.13227536,0.3043563,-9.698247,4996,0,2,1
157916079,-0.0024705085,-0.0046368577,-0.0034108395,4997,0,-0.051145542,0.281082,-9.623853,4997,0,2,1
157921076,-0.0027645417,-0.0049224882,-0.0045776963,4997,0,0.002596353,0.25742045,-9.62913,4997,0,2,1
157926072,-0.0035447555,-0.0027386614,-0.0030513366,4996,0,0.07640293,0.2717879,-9.668154,4996,0,2,1
157931069,-0.003913513,-0.0034018785,-0.0043371706,4997,0,0.082140945,0.19634265,-9.513093,4997,0,2,1
157936066,-0.0026128124,5.9989925e-06,-0.0019888384,4997,0,0.12408315,0.15326108,-9.4883585,4997,0,2,1
157941065,-0.003427186,0.0015112255,-0.002744827,4999,0,0.11606744,0.21693335,-9.511964,4999,0,2,1
157946059,-0.001760923,-0.000112996946,-0.004704919,4994,0,0.13649796,0.22898234,-9.46287,4994,0,2,1
157951056,-0.0018215242,0.005714239,-0.002077667,4997,0,0.13776997,0.20140764,-9.486075,4997,0,2,1
157956052,-0.0009449419,0.006515245,-0.0033461864,4996,0,0.07409969,0.104771145,-9.519047,4996,0,2,1
157961049,-0.0012880837,0.007792858,-0.0025536225,4997,0,-0.2274857,0.12568119,-9.558317,4997,0,2,1
157966046,-0.0018994341,0.011408318,-0.001376878,4997,0,-0.24699457,0.050575614,-9.618887,4997,0,2,1
157971042,-0.005091876,0.010438144,-0.001075057,4996,0,-0.360566,0.034045745,-9.734982,4996,0,2,1
157976039,-0.003265246,0.011039487,-0.0019792577,4997,0,-0.6114696,0.095615484,-9.808804,4997,0,2,1
157981035,-0.0039046472,0.0123985065,-0.0019940266,4996,0,-0.679469,0.11062233,-9.861812,4996,0,2,1
157986032,-0.0033600135,0.0077743307,6.190313e-05,4997,0,-0.82077366,0.22722715,-9.904492,4997,0,2,1
157991029,-0.0005854326,0.010254049,-0.00012153973,4997,0,-0.8824339,0.312122,-9.963321,4997,0,2,1
157996025,-0.0011800209,0.0060641915,-0.0008006972,4996,0,-0.9328002,0.26225182,-9.942299,4996,0,2,1
158001022,0.0005980328,0.0047067734,-0.0012855788,4997,0,-1.0090746,0.37045518,-10.001343,4997,0,2,1
158006019,0.0021082994,0.0054608546,-0.0024901454,4997,0,-0.9489576,0.33571512,-10.072251,4997,0,2,1
158011016,0.002916445,0.00066984,-0.0012060326,4997,0,-0.934522,0.25424585,-9.9799,4997,0,2,1
158016012,0.0045495317,-0.00054665835,-0.0032318544,4996,0,-0.9547986,0.27868903,-9.948244,4996,0,2,1
158021009,0.0059840516,0.0019265339,-0.0030060653,4997,0,-0.92479557,0.318602,-9.895755,4997,0,2,1
158026006,0.0065032793,0.000111212255,-0.003557387,4997,0,-0.8722991,0.32338047,-9.923689,4997,0,2,1
158031002,0.008212656,0.0010724077,-0.0048065954,4996,0,-0.8233578,0.29304895,-9.889876,4996,0,2,1
158035998,0.009312321,0.0016759315,-0.0047029234,4996,0,-0.7799332,0.26160356,-9.934546,4996,0,2,1
158040995,0.008790401,-0.0014173541,-0.0059964936,4997,0,-0.75555044,0.17823258,-9.91006,4997,0,2,1
158045992,0.008179945,0.0014677554,-0.0041932403,4997,0,-0.7091893,0.047135156,-9.974555,4997,0,2,1
158050988,0.0058577056,0.00017018877,-0.0046138293,4996,0,-0.68943065,0.041742865,-9.926588,4996,0,2,1
158055985,0.0045001116,-0.00081639446,-0.004548133,4997,0,-0.6319838,-0.017806832,-9.829302,4997,0,2,1
158060982,0.0041554132,0.002754666,-0.0038813443,4997,0,-0.57238376,-0.085376196,-9.874625,4997,0,2,1
158065978,-0.00032998284,-0.00043565838,-0.001525164,4996,0,-0.5100617,-0.09273289,-9.824374,4996,0,2,1
158070975,-0.0023986402,0.0013625355,-0.0019008811,4997,0,-0.42282212,-0.14340365,-9.6717205,4997,0,2,1
158075972,-0.0016443599,0.002166564,-0.00067063374,4997,0,-0.30932808,-0.18707079,-9.675474,4997,0,2,1
158080968,-0.0012713986,0.00087509217,0.00043410063,4996,0,-0.22149411,-0.12372299,-9.640667,4996,0,2,1
158085965,-0.00027617335,0.0019290374,0.0006868426,4997,0,-0.10486691,-0.0656433,-9.646633,4997,0,2,1
158090962,-0.0029130958,0.003133114,0.002305608,4997,0,0.037513513,0.03622479,-9.581417,4997,0,2,1
158095958,-0.0033451456,0.0020164412,0.0018182476,4996,0,0.16858125,0.21334136,-9.518825,4996,0,2,1
158100955,-0.0041814186,0.005917776,0.0015112574,4997,0,0.26604453,0.23732261,-9.520134,4997,0,2,1
158105951,-0.006196227,0.00557853,0.0022557296,4996,0,0.31716877,0.24139166,-9.449731,4996,0,2,1
158110948,-0.0071734367,0.0047973553,0.002373801,4997,0,0.36887723,0.2971465,-9.468541,4997,0,2,1
158115945,-0.0049286177,0.009186167,0.0008253919,4997,0,0.39656436,0.26328844,-9.502183,4997,0,2,1
158120941,-0.0066115023,0.00764473,-0.000113431735,4996,0,0.3804078,0.24391054,-9.515327,4996,0,2,1
158125938,-0.0048568845,0.008860322,-0.00036003737,4997,0,0.32769454,0.26395774,-9.549327,4997,0,2,1
158130935,-0.002477515,0.013099574,0.0008975556,4997,0,0.17474453,0.27353916,-9.582232,4997,0,2,1
158135932,-0.0011320205,0.010790351,-0.0007046484,4997,0,0.09515422,0.26210806,-9.614454,4997,0,2,1
158140928,0.0011701748,0.012579347,-0.0013605591,4996,0,-0.021459188,0.33718088,-9.709495,4996,0,2,1
158145924,0.0032834867,0.010714406,-0.00060696184,4996,0,-0.18158415,0.3785802,-9.820444,4996,0,2,1
158150922,0.0016492413,0.007827317,-0.0030152546,4998,0,-0.29294685,0.39508587,-9.829313,4998,0,2,1
158155918,0.0024052586,0.010389207,-0.0021468608,4996,0,-0.47088754,0.37950328,-9.882512,4996,0,2,1
158160914,0.001302532,0.009938952,-0.003053655,4996,0,-0.5397638,0.3750785,-9.959911,4996,0,2,1
158165911,-0.00042187123,0.007873191,-0.005219928,4997,0,-0.60982144,0.338913,-9.97684,4997,0,2,1
158170908,-0.0015409514,0.00980527,-0.005258746,4997,0,-0.720026,0.3305056,-10.017559,4997,0,2,1
158175904,-0.00037856007,0.0074051376,-0.0054817814,4996,0,-0.74994016,0.28031692,-9.975384,4996,0,2,1
158180901,0.0012725187,0.0067653884,-0.0054866616,4997,0,-0.7556566,0.19008636,-9.948289,4997,0,2,1
158185898,0.0039392184,0.010084266,-0.0041489652,4997,0,-0.76443166,0.12553266,-9.960433,4997,0,2,1
158190894,0.006043005,0.006980121,-0.0052484698,4996,0,-0.7617125,0.06507759,-9.909502,4996,0,2,1
158195891,0.008719815,0.009940234,-0.0036108992,4997,0,-0.74880636,0.080672316,-9.91216,4997,0,2,1
158200888,0.007813561,0.01169205,-0.0047542052,4997,0,-0.71629393,0.07230404,-9.943166,4997,0,2,1
158205884,0.0054983455,0.008753354,-0.004597818,4996,0,-0.77811384,0.20184527,-10.279227,4996,0,2,1
158210881,-0.0098852925,0.010781993,-0.0031409396,4997,0,-0.79073864,0.18176587,-10.088077,4997,0,2,1
158215878,-0.015986478,0.0077746506,-0.0017207636,4997,0,-0.6879134,-0.18098038,-10.1790695,4997,0,2,1
158220874,-0.010292429,0.006508925,0.0005243792,4996,0,-0.64159983,-0.64773387,-9.944308,4996,0,2,1
158225871,0.007286643,0.008536724,0.001629688,4997,0,-0.6400455,-0.41013375,-9.778589,4997,0,2,1
158230867,0.006029668,0.007403873,0.00017330487,4996,0,-0.6143695,0.09364948,-9.795383,4996,0,2,1
158235864,-0.0070515554,0.0057754666,-0.00021427426,4997,0,-0.60387135,0.45642838,-9.750621,4997,0,2,1
158240861,-0.014308055,0.0050025275,0.0010334591,4997,0,-0.56387275,0.3594862,-9.938127,4997,0,2,1
158245857,-0.0067432486,0.0017283745,0.0027139448,4996,0,-0.49086538,-0.08766929,-9.4709835,4996,0,2,1
158250854,0.0013920075,0.002964899,0.003108637,4997,0,-0.48728934,-0.19579715,-9.672556,4997,0,2,1
158255851,-0.005236179,0.0032957399,0.0029296076,4997,0,-0.4250373,0.0045194505,-9.364922,4997,0,2,1
158260847,-0.011755899,0.00021998737,0.0033482302,4996,0,-0.38275287,0.08275402,-9.536534,4996,0,2,1
158265844,-0.009490275,0.0015564456,0.004569465,4997,0,-0.31268612,0.31055945,-9.573418,4997,0,2,1
158270840,-0.005277734,-0.00059022073,0.0027682583,4996,0,-0.30750784,0.39483538,-9.692904,4996,0,2,1
158275837,-0.005751376,-0.0016220437,0.0016237467,4997,0,-0.2931243,0.4214462,-9.672748,4997,0,2,1
158280834,-0.0006282942,-0.0011521897,0.0039867056,4997,0,-0.23290463,0.32142317,-9.804271,4997,0,2,1
158285830,0.002082011,-0.0039415234,0.0024056695,4996,0,-0.22670998,0.25211295,-9.850803,4996,0,2,1
158290827,0.0022126962,-0.002965673,0.0021881778,4997,0,-0.21584512,0.36614206,-9.922357,4997,0,2,1
158295824,-0.0012061254,-0.0023529755,0.00034953974,4997,0,-0.20860381,0.45040196,-9.8987255,4997,0,2,1
158300820,-0.0037892093,-0.004816409,0.0003579323,4996,0,-0.2060805,0.3456598,-9.814989,4996,0,2,1
158305817,0.004394323,-0.0026256358,-0.00013013628,4997,0,-0.24094528,0.2628721,-9.873794,4997,0,2,1
158310814,0.008177128,-0.0019766549,0.0015396995,4997,0,-0.30944303,0.26975206,-9.747944,4997,0,2,1
158315810,0.007897493,-0.0028229891,0.0004560718,4996,0,-0.3030606,0.32305795,-9.769851,4996,0,2,1
158320807,0.0068424623,0.0019063102,0.00074572605,4997,0,-0.3455657,0.27492377,-9.738312,4997,0,2,1
158325803,0.006511955,0.0010728004,-0.00067686645,4996,0,-0.36893803,0.08195512,-9.772765,4996,0,2,1
158330800,0.0056746574,0.00015895577,0.0005425754,4997,0,-0.42916918,-0.027290808,-9.877308,4997,0,2,1
158335797,0.0049737394,0.0033722043,0.0014935723,4997,0,-0.5035039,-0.019958874,-9.875502,4997,0,2,1
158340793,0.0031124442,0.00083127833,0.0017313695,4996,0,-0.5476731,0.011651682,-9.842883,4996,0,2,1
158345790,0.0048875613,0.0018737151,0.0026203543,4997,0,-0.65663815,0.15523805,-9.798392,4997,0,2,1
158350787,0.0060010576,0.0030435193,0.0027337687,4997,0,-0.71144646,0.2314998,-9.8019905,4997,0,2,1
158355783,0.0039011883,1.4327877e-05,0.0019803124,4996,0,-0.7279606,0.14960618,-9.81009,4996,0,2,1
158360780,0.003260887,-0.00092112063,0.004056101,4997,0,-0.7632455,0.097455874,-9.873376,4997,0,2,1
158365777,0.003884442,-0.0017809283,0.0033274067,4997,0,-0.7667467,0.061209835,-9.836306,4997,0,2,1
158370773,0.0028665247,-0.0031084835,0.0012253609,4996,0,-0.78375864,0.11439396,-9.816709,4996,0,2,1
158375770,0.0030132958,-0.0013198844,0.0028864257,4997,0,-0.82467395,0.3058949,-9.821462,4997,0,2,1
158380767,0.0029839277,-0.003198547,0.0010289805,4997,0,-0.8239347,0.340007,-9.829442,4997,0,2,1
158385763,0.004683122,-0.004485639,0.0011321469,4996,0,-0.8212637,0.34354067,-9.792396,4996,0,2,1
158390762,0.0018020191,-0.0033731938,0.0007608717,4999,0,-0.80828226,0.30748203,-9.823464,4999,0,2,1
158395756,0.002174681,-0.0053237914,0.00072837516,4994,0,-0.75737005,0.19798228,-9.775949,4994,0,2,1
158400753,0.0030321504,-0.0054827943,-0.0004569036,4997,0,-0.69768393,0.20158824,-9.774188,4997,0,2,1
158405750,0.0073735677,-0.0050410833,-0.0010086236,4997,0,-0.67086494,0.17411803,-9.800548,4997,0,2,1
158410746,0.008346164,-0.007930033,-0.0025896844,4996,0,-0.64529544,0.20429157,-9.850054,4996,0,2,1
158415743,0.008411416,-0.0058696433,-0.0016218107,4997,0,-0.6223688,0.27424216,-9.890315,4997,0,2,1
158420740,0.008996568,-0.0076408475,-0.0027658544,4997,0,-0.57769036,0.3046963,-9.89175,4997,0,2,1
158425736,0.0091854045,-0.009573306,-0.0041939453,4996,0,-0.58241737,0.27275875,-9.891364,4996,0,2,1
158430733,0.00790431,-0.008153799,-0.0038735415,4997,0,-0.5587436,0.23859178,-9.934363,4997,0,2,1
158435730,0.006898113,-0.009489019,-0.005556196,4997,0,-0.5561635,0.18491067,-9.817074,4997,0,2,1
158440726,0.006737188,-0.00972685,-0.005651647,4996,0,-0.53244364,0.15304826,-9.72965,4996,0,2,1
158445723,0.007055398,-0.00759515,-0.0068433834,4997,0,-0.5154384,0.12846513,-9.705812,4997,0,2,1
158450720,0.00548369,-0.00921923,-0.006872632,4997,0,-0.4968564,0.108493455,-9.685754,4997,0,2,1
158455716,0.007761509,-0.008464091,-0.0062812413,4996,0,-0.47382066,0.13860652,-9.732044,4996,0,2,1
158460713,0.006105658,-0.0072080083,-0.0061121,4997,0,-0.45435086,0.06331101,-9.785828,4997,0,2,1
158465709,0.006632244,-0.0093283495,-0.008233855,4996,0,-0.41962713,0.0041886535,-9.875632,4996,0,2,1
158470706,0.0049730125,-0.006771527,-0.0066968086,4997,0,-0.37830892,0.07084072,-9.8478775,4997,0,2,1
158475703,0.00664109,-0.006034032,-0.005871654,4997,0,-0.3296342,0.054661937,-9.914271,4997,0,2,1
158480699,0.0044704247,-0.008451166,-0.0069731604,4996,0,-0.2937869,0.13467617,-9.853823,4996,0,2,1
158485696,0.0030526184,-0.004582117,-0.0058419732,4997,0,-0.29595724,0.22048801,-9.9185095,4997,0,2,1
158490693,-0.00087569567,-0.006301478,-0.007981913,4997,0,-0.26105294,0.18914957,-9.881409,4997,0,2,1
158495689,-0.0023809676,-0.0075163613,-0.009676173,4996,0,-0.20532449,0.20573698,-9.81197,4996,0,2,1
158500686,-0.003212976,-0.004675378,-0.008024201,4997,0,-0.16186562,0.12079209,-9.756178,4997,0,2,1
158505682,-0.0017873542,-0.0050999145,-0.008508721,4996,0,-0.09951721,0.11659239,-9.709059,4996,0,2,1
158510679,-0.0015058026,-0.0040299017,-0.00727472,4997,0,-0.047703873,0.09708679,-9.685321,4997,0,2,1
158515676,-0.0030627458,-0.0020345098,-0.008252749,4997,0,-0.00011373871,0.08235138,-9.664467,4997,0,2,1
158520672,-0.0014698188,-0.0028899969,-0.009219485,4996,0,0.053437352,0.0039445194,-9.640491,4996,0,2,1
158525669,0.0003808084,0.00056765386,-0.0070900954,4997,0,0.09812783,0.03221569,-9.572362,4997,0,2,1
158530670,-0.0010953068,-0.0002881423,-0.00803911,5001,0,0.10185018,0.05075413,-9.542259,5001,0,2,1
158535662,-0.001499977,-0.00093413895,-0.0083725015,4992,0,0.12291871,0.03396595,-9.548874,4992,0,2,1
158540659,-0.004703524,0.0023155166,-0.007962526,4997,0,0.11270111,0.09262843,-9.600564,4997,0,2,1
158545656,-0.0077230358,0.00132227,-0.007110444,4997,0,0.09064105,0.07811399,-9.68943,4997,0,2,1
158550652,-0.009890914,-0.0006374927,-0.00581989,4996,0,0.05266758,0.069870085,-9.74711,4996,0,2,1
158555649,-0.011354326,0.0017742473,-0.006252154,4997,0,0.015325696,0.05265602,-9.787577,4997,0,2,1
158560646,-0.014019236,-0.0014120134,-0.0052834386,4997,0,-0.0695369,0.010411324,-9.808983,4997,0,2,1
158565642,-0.014272255,-0.0009010551,-0.0036597087,4996,0,-0.14697075,0.044792715,-9.787497,4996,0,2,1
